Year,Month,Day,Hour,Minute,DNI,DHI,Wind Speed,Temperature,GHI,PoA Irradiance (W/m^2),kW Generated (1000 kW Array)
2016,2,13,16,30,631.0,52.0,4.6,14.0,194.0,351.85,285.19
2016,2,13,16,45,545.0,45.0,4.45,13.5,147.0,287.28,228.49
2016,2,13,17,0,459.0,38.0,4.3,13.0,100.0,227.88,174.87
2016,2,13,17,15,318.0,27.0,4.25,12.5,61.5,152.2,102.4
2016,2,13,17,30,177.0,16.0,4.2,12.0,23.0,66.49,0.0
2016,2,13,17,45,88.5,8.0,4.2,12.0,11.5,7.86,0.0
2016,2,13,18,0,0.0,0.0,4.2,12.0,0.0,0.0,0.0
2016,2,13,18,15,0.0,0.0,4.1,12.0,0.0,0.0,0.0
2016,2,13,18,30,0.0,0.0,4.0,12.0,0.0,0.0,0.0
2016,2,13,18,45,0.0,0.0,3.9,12.0,0.0,0.0,0.0
2016,2,13,19,0,0.0,0.0,3.8,12.0,0.0,0.0,0.0
2016,2,13,19,15,0.0,0.0,3.85,12.0,0.0,0.0,0.0
2016,2,13,19,30,0.0,0.0,3.9,12.0,0.0,0.0,0.0
2016,2,13,19,45,0.0,0.0,3.95,12.0,0.0,0.0,0.0
2016,2,13,20,0,0.0,0.0,4.0,12.0,0.0,0.0,0.0
2016,2,13,20,15,0.0,0.0,4.05,11.5,0.0,0.0,0.0
2016,2,13,20,30,0.0,0.0,4.1,11.0,0.0,0.0,0.0
2016,2,13,20,45,0.0,0.0,4.2,11.0,0.0,0.0,0.0
2016,2,13,21,0,0.0,0.0,4.3,11.0,0.0,0.0,0.0
2016,2,13,21,15,0.0,0.0,4.2,11.0,0.0,0.0,0.0
2016,2,13,21,30,0.0,0.0,4.1,11.0,0.0,0.0,0.0
2016,2,13,21,45,0.0,0.0,4.1,11.0,0.0,0.0,0.0
2016,2,13,22,0,0.0,0.0,4.1,11.0,0.0,0.0,0.0
2016,2,13,22,15,0.0,0.0,4.1,11.0,0.0,0.0,0.0
2016,2,13,22,30,0.0,0.0,4.1,11.0,0.0,0.0,0.0
2016,2,13,22,45,0.0,0.0,4.2,11.0,0.0,0.0,0.0
2016,2,13,23,0,0.0,0.0,4.3,11.0,0.0,0.0,0.0
2016,2,13,23,15,0.0,0.0,4.3,10.5,0.0,0.0,0.0
2016,2,13,23,30,0.0,0.0,4.3,10.0,0.0,0.0,0.0
2016,2,13,23,45,0.0,0.0,4.35,10.0,0.0,0.0,0.0
2016,2,14,0,0,0.0,0.0,4.4,10.0,0.0,0.0,0.0
2016,2,14,0,15,0.0,0.0,4.45,10.0,0.0,0.0,0.0
2016,2,14,0,30,0.0,0.0,4.5,10.0,0.0,0.0,0.0
2016,2,14,0,45,0.0,0.0,4.6,10.0,0.0,0.0,0.0
2016,2,14,1,0,0.0,0.0,4.7,10.0,0.0,0.0,0.0
2016,2,14,1,15,0.0,0.0,4.75,10.0,0.0,0.0,0.0
2016,2,14,1,30,0.0,0.0,4.8,10.0,0.0,0.0,0.0
2016,2,14,1,45,0.0,0.0,4.85,10.0,0.0,0.0,0.0
2016,2,14,2,0,0.0,0.0,4.9,10.0,0.0,0.0,0.0
2016,2,14,2,15,0.0,0.0,4.85,10.0,0.0,0.0,0.0
2016,2,14,2,30,0.0,0.0,4.8,10.0,0.0,0.0,0.0
2016,2,14,2,45,0.0,0.0,4.8,10.0,0.0,0.0,0.0
2016,2,14,3,0,0.0,0.0,4.8,10.0,0.0,0.0,0.0
2016,2,14,3,15,0.0,0.0,4.7,10.0,0.0,0.0,0.0
2016,2,14,3,30,0.0,0.0,4.6,10.0,0.0,0.0,0.0
2016,2,14,3,45,0.0,0.0,4.55,10.0,0.0,0.0,0.0
2016,2,14,4,0,0.0,0.0,4.5,10.0,0.0,0.0,0.0
2016,2,14,4,15,0.0,0.0,4.35,10.0,0.0,0.0,0.0
2016,2,14,4,30,0.0,0.0,4.2,10.0,0.0,0.0,0.0
2016,2,14,4,45,0.0,0.0,4.05,10.0,0.0,0.0,0.0
2016,2,14,5,0,0.0,0.0,3.9,10.0,0.0,0.0,0.0
2016,2,14,5,15,0.0,0.0,3.9,10.0,0.0,0.0,0.0
2016,2,14,5,30,0.0,0.0,3.9,10.0,0.0,0.0,0.0
2016,2,14,5,45,0.0,0.0,3.9,10.0,0.0,0.0,0.0
2016,2,14,6,0,0.0,0.0,3.9,10.0,0.0,0.0,0.0
2016,2,14,6,15,0.0,0.0,4.0,10.0,0.0,0.0,0.0
2016,2,14,6,30,0.0,0.0,4.1,10.0,0.0,0.0,0.0
2016,2,14,6,45,0.0,0.0,4.25,10.5,0.0,0.0,0.0
2016,2,14,7,0,0.0,0.0,4.4,11.0,0.0,0.0,0.0
2016,2,14,7,15,174.5,12.5,4.45,11.5,26.5,12.29,0.0
2016,2,14,7,30,349.0,25.0,4.5,12.0,53.0,19.25,8.88
2016,2,14,7,45,451.0,33.5,4.55,12.5,96.0,24.63,15.76
2016,2,14,8,0,553.0,42.0,4.6,13.0,139.0,29.74,20.75
2016,2,14,8,15,613.5,47.5,4.5,13.0,185.5,35.14,25.84
2016,2,14,8,30,674.0,53.0,4.4,13.0,232.0,69.04,35.21
2016,2,14,8,45,714.5,56.5,4.3,13.5,277.5,110.65,59.19
2016,2,14,9,0,755.0,60.0,4.2,14.0,323.0,155.62,92.88
2016,2,14,9,15,577.5,105.5,4.15,14.5,321.0,197.36,136.58
2016,2,14,9,30,400.0,151.0,4.1,15.0,319.0,223.99,167.26
2016,2,14,9,45,420.5,162.0,4.05,15.5,353.5,259.62,197.62
2016,2,14,10,0,441.0,173.0,4.0,16.0,388.0,296.44,228.8
2016,2,14,10,15,540.0,156.5,4.0,16.5,436.5,338.09,262.52
2016,2,14,10,30,639.0,140.0,4.0,17.0,485.0,386.21,301.72
2016,2,14,10,45,642.0,147.0,4.05,17.5,507.0,419.5,329.7
2016,2,14,11,0,645.0,154.0,4.1,18.0,529.0,451.56,356.1
2016,2,14,11,15,574.0,185.5,4.1,18.0,527.0,467.26,369.48
2016,2,14,11,30,503.0,217.0,4.1,18.0,525.0,478.06,378.36
2016,2,14,11,45,521.5,214.0,4.15,18.5,537.5,501.27,396.63
2016,2,14,12,0,540.0,211.0,4.2,19.0,550.0,523.77,414.07
2016,2,14,12,15,541.5,211.0,4.2,19.0,552.5,538.01,425.59
2016,2,14,12,30,543.0,211.0,4.2,19.0,555.0,550.56,435.76
2016,2,14,12,45,487.5,228.5,4.2,19.0,535.5,542.6,429.36
2016,2,14,13,0,432.0,246.0,4.2,19.0,516.0,531.89,420.79
2016,2,14,13,15,434.5,239.5,4.25,19.0,506.0,532.73,422.22
2016,2,14,13,30,437.0,233.0,4.3,19.0,496.0,531.97,422.42
2016,2,14,13,45,443.0,222.5,4.4,19.0,481.0,527.79,420.28
2016,2,14,14,0,449.0,212.0,4.5,19.0,466.0,521.86,416.77
2016,2,14,14,15,500.5,186.0,4.55,19.0,456.5,527.3,422.73
2016,2,14,14,30,552.0,160.0,4.6,19.0,447.0,529.55,426.11
2016,2,14,14,45,513.5,157.5,4.65,19.0,410.5,497.51,401.4
2016,2,14,15,0,475.0,155.0,4.7,19.0,374.0,464.88,376.03
2016,2,14,15,15,514.5,132.0,4.75,18.5,350.5,455.44,370.37
2016,2,14,15,30,554.0,109.0,4.8,18.0,327.0,445.16,363.42
2016,2,14,15,45,517.5,103.0,4.85,17.5,288.0,403.21,329.98
2016,2,14,16,0,481.0,97.0,4.9,17.0,249.0,364.75,298.52
2016,2,14,16,15,445.0,85.5,4.85,16.5,208.5,321.06,261.87
2016,2,14,16,30,409.0,74.0,4.8,16.0,168.0,278.52,225.13
2016,2,14,16,45,355.5,60.0,4.75,16.0,128.0,227.34,180.09
2016,2,14,17,0,302.0,46.0,4.7,16.0,88.0,179.39,136.95
2016,2,14,17,15,151.0,33.5,4.75,15.5,54.5,105.16,71.32
2016,2,14,17,30,0.0,21.0,4.8,15.0,21.0,22.55,0.0
2016,2,14,17,45,0.0,10.5,4.9,15.0,10.5,10.32,0.0
2016,2,14,18,0,0.0,0.0,5.0,15.0,0.0,0.0,0.0
2016,2,14,18,15,0.0,0.0,5.0,14.5,0.0,0.0,0.0
2016,2,14,18,30,0.0,0.0,5.0,14.0,0.0,0.0,0.0
2016,2,14,18,45,0.0,0.0,5.0,14.0,0.0,0.0,0.0
2016,2,14,19,0,0.0,0.0,5.0,14.0,0.0,0.0,0.0
2016,2,14,19,15,0.0,0.0,5.0,14.0,0.0,0.0,0.0
2016,2,14,19,30,0.0,0.0,5.0,14.0,0.0,0.0,0.0
2016,2,14,19,45,0.0,0.0,5.05,14.0,0.0,0.0,0.0
2016,2,14,20,0,0.0,0.0,5.1,14.0,0.0,0.0,0.0
2016,2,14,20,15,0.0,0.0,5.1,14.0,0.0,0.0,0.0
2016,2,14,20,30,0.0,0.0,5.1,14.0,0.0,0.0,0.0
2016,2,14,20,45,0.0,0.0,5.15,14.0,0.0,0.0,0.0
2016,2,14,21,0,0.0,0.0,5.2,14.0,0.0,0.0,0.0
2016,2,14,21,15,0.0,0.0,5.2,14.0,0.0,0.0,0.0
2016,2,14,21,30,0.0,0.0,5.2,14.0,0.0,0.0,0.0
2016,2,14,21,45,0.0,0.0,5.2,14.0,0.0,0.0,0.0
2016,2,14,22,0,0.0,0.0,5.2,14.0,0.0,0.0,0.0
2016,2,14,22,15,0.0,0.0,5.0,14.0,0.0,0.0,0.0
2016,2,14,22,30,0.0,0.0,4.8,14.0,0.0,0.0,0.0
2016,2,14,22,45,0.0,0.0,4.65,14.0,0.0,0.0,0.0
2016,2,14,23,0,0.0,0.0,4.5,14.0,0.0,0.0,0.0
2016,2,14,23,15,0.0,0.0,4.35,14.0,0.0,0.0,0.0
2016,2,14,23,30,0.0,0.0,4.2,14.0,0.0,0.0,0.0
2016,2,14,23,45,0.0,0.0,4.1,14.0,0.0,0.0,0.0
2016,2,15,0,0,0.0,0.0,4.0,14.0,0.0,0.0,0.0
2016,2,15,0,15,0.0,0.0,3.9,14.0,0.0,0.0,0.0
2016,2,15,0,30,0.0,0.0,3.8,14.0,0.0,0.0,0.0
2016,2,15,0,45,0.0,0.0,3.7,14.0,0.0,0.0,0.0
2016,2,15,1,0,0.0,0.0,3.6,14.0,0.0,0.0,0.0
2016,2,15,1,15,0.0,0.0,3.55,13.5,0.0,0.0,0.0
2016,2,15,1,30,0.0,0.0,3.5,13.0,0.0,0.0,0.0
2016,2,15,1,45,0.0,0.0,3.45,13.0,0.0,0.0,0.0
2016,2,15,2,0,0.0,0.0,3.4,13.0,0.0,0.0,0.0
2016,2,15,2,15,0.0,0.0,3.35,13.0,0.0,0.0,0.0
2016,2,15,2,30,0.0,0.0,3.3,13.0,0.0,0.0,0.0
2016,2,15,2,45,0.0,0.0,3.3,13.0,0.0,0.0,0.0
2016,2,15,3,0,0.0,0.0,3.3,13.0,0.0,0.0,0.0
2016,2,15,3,15,0.0,0.0,3.3,13.0,0.0,0.0,0.0
2016,2,15,3,30,0.0,0.0,3.3,13.0,0.0,0.0,0.0
2016,2,15,3,45,0.0,0.0,3.3,13.0,0.0,0.0,0.0
2016,2,15,4,0,0.0,0.0,3.3,13.0,0.0,0.0,0.0
2016,2,15,4,15,0.0,0.0,3.25,13.0,0.0,0.0,0.0
2016,2,15,4,30,0.0,0.0,3.2,13.0,0.0,0.0,0.0
2016,2,15,4,45,0.0,0.0,3.2,13.0,0.0,0.0,0.0
2016,2,15,5,0,0.0,0.0,3.2,13.0,0.0,0.0,0.0
2016,2,15,5,15,0.0,0.0,3.15,13.0,0.0,0.0,0.0
2016,2,15,5,30,0.0,0.0,3.1,13.0,0.0,0.0,0.0
2016,2,15,5,45,0.0,0.0,3.05,13.0,0.0,0.0,0.0
2016,2,15,6,0,0.0,0.0,3.0,13.0,0.0,0.0,0.0
2016,2,15,6,15,0.0,0.0,2.9,13.0,0.0,0.0,0.0
2016,2,15,6,30,0.0,0.0,2.8,13.0,0.0,0.0,0.0
2016,2,15,6,45,0.0,0.0,2.7,13.5,0.0,0.0,0.0
2016,2,15,7,0,0.0,0.0,2.6,14.0,0.0,0.0,0.0
2016,2,15,7,15,209.0,12.5,2.65,14.5,30.0,12.29,0.0
2016,2,15,7,30,418.0,25.0,2.7,15.0,60.0,20.79,10.4
2016,2,15,7,45,518.5,32.0,2.75,15.5,105.5,25.18,16.09
2016,2,15,8,0,619.0,39.0,2.8,16.0,151.0,29.46,20.27
2016,2,15,8,15,677.5,44.0,2.8,16.0,199.0,31.79,22.58
2016,2,15,8,30,736.0,49.0,2.8,16.0,247.0,70.96,33.53
2016,2,15,8,45,774.0,52.5,2.8,16.5,294.5,115.65,59.76
2016,2,15,9,0,812.0,56.0,2.8,17.0,342.0,163.37,95.62
2016,2,15,9,15,837.0,58.5,2.85,17.0,385.5,213.84,138.38
2016,2,15,9,30,862.0,61.0,2.9,17.0,429.0,261.96,181.03
2016,2,15,9,45,880.5,63.0,2.95,17.5,467.5,308.65,222.85
2016,2,15,10,0,899.0,65.0,3.0,18.0,506.0,355.36,264.27
2016,2,15,10,15,911.5,66.5,3.0,18.0,538.0,399.17,303.26
2016,2,15,10,30,924.0,68.0,3.0,18.0,570.0,442.03,340.66
2016,2,15,10,45,932.5,69.0,3.05,18.5,595.5,481.45,373.98
2016,2,15,11,0,941.0,70.0,3.1,19.0,621.0,519.17,405.09
2016,2,15,11,15,946.0,70.5,3.1,19.0,639.5,552.75,432.98
2016,2,15,11,30,951.0,71.0,3.1,19.0,658.0,584.04,458.53
2016,2,15,11,45,953.5,71.5,3.15,19.0,668.0,611.48,480.85
2016,2,15,12,0,956.0,72.0,3.2,19.0,678.0,636.22,500.79
2016,2,15,12,15,956.5,72.5,3.25,19.0,680.5,656.93,517.45
2016,2,15,12,30,957.0,73.0,3.3,19.0,683.0,674.67,531.7
2016,2,15,12,45,948.5,75.5,3.35,19.5,676.0,685.67,539.71
2016,2,15,13,0,940.0,78.0,3.4,20.0,669.0,693.4,545.22
2016,2,15,13,15,935.5,77.5,3.4,20.0,655.0,697.41,548.87
2016,2,15,13,30,931.0,77.0,3.4,20.0,641.0,698.22,550.13
2016,2,15,13,45,921.5,76.5,3.45,20.0,619.5,692.59,546.79
2016,2,15,14,0,912.0,76.0,3.5,20.0,598.0,683.88,541.14
2016,2,15,14,15,901.0,75.0,3.45,20.0,569.0,670.7,531.74
2016,2,15,14,30,890.0,74.0,3.4,20.0,540.0,654.69,520.14
2016,2,15,14,45,872.5,72.5,3.4,20.0,504.5,631.4,503.07
2016,2,15,15,0,855.0,71.0,3.4,20.0,469.0,608.75,486.14
2016,2,15,15,15,833.0,68.5,3.2,19.5,428.5,577.37,462.63
2016,2,15,15,30,811.0,66.0,3.0,19.0,388.0,544.3,437.3
2016,2,15,15,45,779.0,63.0,2.85,19.0,343.0,503.81,404.92
2016,2,15,16,0,747.0,60.0,2.7,19.0,298.0,462.74,371.28
2016,2,15,16,15,700.5,55.0,2.55,18.0,251.0,412.17,330.51
2016,2,15,16,30,654.0,50.0,2.4,17.0,204.0,362.67,289.06
2016,2,15,16,45,582.0,43.5,2.3,16.5,157.0,302.47,237.28
2016,2,15,17,0,510.0,37.0,2.2,16.0,110.0,249.52,189.8
2016,2,15,17,15,378.0,27.0,2.1,16.0,69.5,174.65,120.7
2016,2,15,17,30,246.0,17.0,2.0,16.0,29.0,100.89,0.0
2016,2,15,17,45,123.0,8.5,1.9,16.0,14.5,39.62,0.0
2016,2,15,18,0,0.0,0.0,1.8,16.0,0.0,0.0,0.0
2016,2,15,18,15,0.0,0.0,1.75,16.0,0.0,0.0,0.0
2016,2,15,18,30,0.0,0.0,1.7,16.0,0.0,0.0,0.0
2016,2,15,18,45,0.0,0.0,1.65,16.0,0.0,0.0,0.0
2016,2,15,19,0,0.0,0.0,1.6,16.0,0.0,0.0,0.0
2016,2,15,19,15,0.0,0.0,1.6,16.0,0.0,0.0,0.0
2016,2,15,19,30,0.0,0.0,1.6,16.0,0.0,0.0,0.0
2016,2,15,19,45,0.0,0.0,1.6,16.0,0.0,0.0,0.0
2016,2,15,20,0,0.0,0.0,1.6,16.0,0.0,0.0,0.0
2016,2,15,20,15,0.0,0.0,1.6,15.5,0.0,0.0,0.0
2016,2,15,20,30,0.0,0.0,1.6,15.0,0.0,0.0,0.0
2016,2,15,20,45,0.0,0.0,1.65,15.0,0.0,0.0,0.0
2016,2,15,21,0,0.0,0.0,1.7,15.0,0.0,0.0,0.0
2016,2,15,21,15,0.0,0.0,1.65,15.0,0.0,0.0,0.0
2016,2,15,21,30,0.0,0.0,1.6,15.0,0.0,0.0,0.0
2016,2,15,21,45,0.0,0.0,1.6,15.0,0.0,0.0,0.0
2016,2,15,22,0,0.0,0.0,1.6,15.0,0.0,0.0,0.0
2016,2,15,22,15,0.0,0.0,1.55,15.0,0.0,0.0,0.0
2016,2,15,22,30,0.0,0.0,1.5,15.0,0.0,0.0,0.0
2016,2,15,22,45,0.0,0.0,1.45,15.0,0.0,0.0,0.0
2016,2,15,23,0,0.0,0.0,1.4,15.0,0.0,0.0,0.0
2016,2,15,23,15,0.0,0.0,1.3,15.0,0.0,0.0,0.0
2016,2,15,23,30,0.0,0.0,1.2,15.0,0.0,0.0,0.0
2016,2,15,23,45,0.0,0.0,1.15,15.0,0.0,0.0,0.0
2016,2,16,0,0,0.0,0.0,1.1,15.0,0.0,0.0,0.0
2016,2,16,0,15,0.0,0.0,1.05,15.0,0.0,0.0,0.0
2016,2,16,0,30,0.0,0.0,1.0,15.0,0.0,0.0,0.0
2016,2,16,0,45,0.0,0.0,0.95,15.0,0.0,0.0,0.0
2016,2,16,1,0,0.0,0.0,0.9,15.0,0.0,0.0,0.0
2016,2,16,1,15,0.0,0.0,0.95,14.5,0.0,0.0,0.0
2016,2,16,1,30,0.0,0.0,1.0,14.0,0.0,0.0,0.0
2016,2,16,1,45,0.0,0.0,1.1,14.0,0.0,0.0,0.0
2016,2,16,2,0,0.0,0.0,1.2,14.0,0.0,0.0,0.0
2016,2,16,2,15,0.0,0.0,1.2,13.5,0.0,0.0,0.0
2016,2,16,2,30,0.0,0.0,1.2,13.0,0.0,0.0,0.0
2016,2,16,2,45,0.0,0.0,1.3,13.0,0.0,0.0,0.0
2016,2,16,3,0,0.0,0.0,1.4,13.0,0.0,0.0,0.0
2016,2,16,3,15,0.0,0.0,1.45,12.5,0.0,0.0,0.0
2016,2,16,3,30,0.0,0.0,1.5,12.0,0.0,0.0,0.0
2016,2,16,3,45,0.0,0.0,1.6,12.0,0.0,0.0,0.0
2016,2,16,4,0,0.0,0.0,1.7,12.0,0.0,0.0,0.0
2016,2,16,4,15,0.0,0.0,1.75,12.0,0.0,0.0,0.0
2016,2,16,4,30,0.0,0.0,1.8,12.0,0.0,0.0,0.0
2016,2,16,4,45,0.0,0.0,1.85,12.0,0.0,0.0,0.0
2016,2,16,5,0,0.0,0.0,1.9,12.0,0.0,0.0,0.0
2016,2,16,5,15,0.0,0.0,1.95,11.5,0.0,0.0,0.0
2016,2,16,5,30,0.0,0.0,2.0,11.0,0.0,0.0,0.0
2016,2,16,5,45,0.0,0.0,2.05,11.0,0.0,0.0,0.0
2016,2,16,6,0,0.0,0.0,2.1,11.0,0.0,0.0,0.0
2016,2,16,6,15,0.0,0.0,2.1,11.0,0.0,0.0,0.0
2016,2,16,6,30,0.0,0.0,2.1,11.0,0.0,0.0,0.0
2016,2,16,6,45,0.0,0.0,2.15,11.5,0.0,0.0,0.0
2016,2,16,7,0,0.0,0.0,2.2,12.0,0.0,0.0,0.0
2016,2,16,7,15,198.5,13.0,2.3,12.5,31.0,9.76,0.0
2016,2,16,7,30,397.0,26.0,2.4,13.0,62.0,19.79,10.14
2016,2,16,7,45,495.5,34.5,2.5,13.5,107.0,27.42,18.27
2016,2,16,8,0,594.0,43.0,2.6,14.0,152.0,33.03,23.65
2016,2,16,8,15,653.0,48.5,2.5,14.0,200.0,35.61,26.22
2016,2,16,8,30,712.0,54.0,2.4,14.0,248.0,77.1,38.6
2016,2,16,8,45,750.0,58.0,2.3,14.5,295.0,121.22,65.51
2016,2,16,9,0,788.0,62.0,2.2,15.0,342.0,168.42,101.56
2016,2,16,9,15,814.0,65.0,2.15,15.5,385.5,215.13,141.22
2016,2,16,9,30,840.0,68.0,2.1,16.0,429.0,263.19,183.42
2016,2,16,9,45,860.5,69.5,2.1,16.5,468.0,312.46,226.96
2016,2,16,10,0,881.0,71.0,2.1,17.0,507.0,358.72,267.6
2016,2,16,10,15,893.5,72.5,2.15,17.5,539.5,401.95,305.29
2016,2,16,10,30,906.0,74.0,2.2,18.0,572.0,444.26,341.31
2016,2,16,10,45,726.0,133.0,2.25,18.5,543.5,449.63,348.68
2016,2,16,11,0,546.0,192.0,2.3,19.0,515.0,444.43,346.11
2016,2,16,11,15,603.0,179.0,2.35,19.0,546.0,482.03,376.49
2016,2,16,11,30,660.0,166.0,2.4,19.0,577.0,520.33,407.0
2016,2,16,11,45,662.0,168.5,2.45,19.5,585.5,543.39,424.57
2016,2,16,12,0,664.0,171.0,2.5,20.0,594.0,564.62,440.55
2016,2,16,12,15,663.5,171.5,2.5,20.0,596.0,580.45,453.0
2016,2,16,12,30,663.0,172.0,2.5,20.0,598.0,594.15,463.76
2016,2,16,12,45,663.5,170.0,2.55,20.0,593.0,603.84,471.74
2016,2,16,13,0,664.0,168.0,2.6,20.0,588.0,611.29,478.04
2016,2,16,13,15,796.5,123.0,2.6,20.0,616.5,658.77,515.65
2016,2,16,13,30,929.0,78.0,2.6,20.0,645.0,702.17,549.62
2016,2,16,13,45,921.5,77.0,2.6,20.5,623.5,697.29,545.33
2016,2,16,14,0,914.0,76.0,2.6,21.0,602.0,689.31,539.26
2016,2,16,14,15,903.0,74.5,2.55,21.0,573.0,675.49,529.54
2016,2,16,14,30,892.0,73.0,2.5,21.0,544.0,658.84,517.65
2016,2,16,14,45,877.0,71.0,2.45,21.0,509.0,636.41,501.37
2016,2,16,15,0,862.0,69.0,2.4,21.0,474.0,611.59,483.08
2016,2,16,15,15,840.5,66.5,2.2,20.5,433.5,583.19,461.93
2016,2,16,15,30,819.0,64.0,2.0,20.0,393.0,550.1,436.84
2016,2,16,15,45,786.0,61.0,1.85,20.0,347.5,508.69,404.22
2016,2,16,16,0,753.0,58.0,1.7,20.0,302.0,466.75,370.42
2016,2,16,16,15,707.5,53.5,1.55,19.5,254.5,416.82,330.17
2016,2,16,16,30,662.0,49.0,1.4,19.0,207.0,367.91,289.35
2016,2,16,16,45,584.5,43.5,1.3,18.5,159.5,305.93,237.23
2016,2,16,17,0,507.0,38.0,1.2,18.0,112.0,251.53,189.63
2016,2,16,17,15,253.5,34.0,1.15,17.5,71.0,141.07,98.19
2016,2,16,17,30,0.0,30.0,1.1,17.0,30.0,35.67,0.0
2016,2,16,17,45,0.0,15.0,1.05,17.0,15.0,14.74,0.0
2016,2,16,18,0,0.0,0.0,1.0,17.0,0.0,0.0,0.0
2016,2,16,18,15,0.0,0.0,0.95,16.5,0.0,0.0,0.0
2016,2,16,18,30,0.0,0.0,0.9,16.0,0.0,0.0,0.0
2016,2,16,18,45,0.0,0.0,0.9,16.0,0.0,0.0,0.0
2016,2,16,19,0,0.0,0.0,0.9,16.0,0.0,0.0,0.0
2016,2,16,19,15,0.0,0.0,0.95,16.0,0.0,0.0,0.0
2016,2,16,19,30,0.0,0.0,1.0,16.0,0.0,0.0,0.0
2016,2,16,19,45,0.0,0.0,1.1,16.0,0.0,0.0,0.0
2016,2,16,20,0,0.0,0.0,1.2,16.0,0.0,0.0,0.0
2016,2,16,20,15,0.0,0.0,1.3,15.5,0.0,0.0,0.0
2016,2,16,20,30,0.0,0.0,1.4,15.0,0.0,0.0,0.0
2016,2,16,20,45,0.0,0.0,1.5,15.0,0.0,0.0,0.0
2016,2,16,21,0,0.0,0.0,1.6,15.0,0.0,0.0,0.0
2016,2,16,21,15,0.0,0.0,1.7,14.5,0.0,0.0,0.0
2016,2,16,21,30,0.0,0.0,1.8,14.0,0.0,0.0,0.0
2016,2,16,21,45,0.0,0.0,1.95,14.0,0.0,0.0,0.0
2016,2,16,22,0,0.0,0.0,2.1,14.0,0.0,0.0,0.0
2016,2,16,22,15,0.0,0.0,2.25,14.0,0.0,0.0,0.0
2016,2,16,22,30,0.0,0.0,2.4,14.0,0.0,0.0,0.0
2016,2,16,22,45,0.0,0.0,2.55,14.0,0.0,0.0,0.0
2016,2,16,23,0,0.0,0.0,2.7,14.0,0.0,0.0,0.0
2016,2,16,23,15,0.0,0.0,2.85,14.0,0.0,0.0,0.0
2016,2,16,23,30,0.0,0.0,3.0,14.0,0.0,0.0,0.0
2016,2,16,23,45,0.0,0.0,3.15,14.0,0.0,0.0,0.0
2016,2,17,0,0,0.0,0.0,3.3,14.0,0.0,0.0,0.0
2016,2,17,0,15,0.0,0.0,3.45,14.0,0.0,0.0,0.0
2016,2,17,0,30,0.0,0.0,3.6,14.0,0.0,0.0,0.0
2016,2,17,0,45,0.0,0.0,3.75,14.0,0.0,0.0,0.0
2016,2,17,1,0,0.0,0.0,3.9,14.0,0.0,0.0,0.0
2016,2,17,1,15,0.0,0.0,4.15,14.0,0.0,0.0,0.0
2016,2,17,1,30,0.0,0.0,4.4,14.0,0.0,0.0,0.0
2016,2,17,1,45,0.0,0.0,4.65,14.0,0.0,0.0,0.0
2016,2,17,2,0,0.0,0.0,4.9,14.0,0.0,0.0,0.0
2016,2,17,2,15,0.0,0.0,5.05,14.0,0.0,0.0,0.0
2016,2,17,2,30,0.0,0.0,5.2,14.0,0.0,0.0,0.0
2016,2,17,2,45,0.0,0.0,5.35,14.0,0.0,0.0,0.0
2016,2,17,3,0,0.0,0.0,5.5,14.0,0.0,0.0,0.0
2016,2,17,3,15,0.0,0.0,5.5,14.0,0.0,0.0,0.0
2016,2,17,3,30,0.0,0.0,5.5,14.0,0.0,0.0,0.0
2016,2,17,3,45,0.0,0.0,5.55,14.0,0.0,0.0,0.0
2016,2,17,4,0,0.0,0.0,5.6,14.0,0.0,0.0,0.0
2016,2,17,4,15,0.0,0.0,5.6,14.0,0.0,0.0,0.0
2016,2,17,4,30,0.0,0.0,5.6,14.0,0.0,0.0,0.0
2016,2,17,4,45,0.0,0.0,5.6,14.0,0.0,0.0,0.0
2016,2,17,5,0,0.0,0.0,5.6,14.0,0.0,0.0,0.0
2016,2,17,5,15,0.0,0.0,5.75,14.0,0.0,0.0,0.0
2016,2,17,5,30,0.0,0.0,5.9,14.0,0.0,0.0,0.0
2016,2,17,5,45,0.0,0.0,6.1,14.5,0.0,0.0,0.0
2016,2,17,6,0,0.0,0.0,6.3,15.0,0.0,0.0,0.0
2016,2,17,6,15,0.0,0.0,6.6,15.0,0.0,0.0,0.0
2016,2,17,6,30,0.0,0.0,6.9,15.0,0.0,0.0,0.0
2016,2,17,6,45,0.0,0.0,7.2,15.0,0.0,0.0,0.0
2016,2,17,7,0,0.0,0.0,7.5,15.0,0.0,0.0,0.0
2016,2,17,7,15,0.0,10.5,7.55,15.0,10.5,10.13,0.0
2016,2,17,7,30,0.0,21.0,7.6,15.0,21.0,20.27,10.68
2016,2,17,7,45,0.0,36.0,7.65,15.0,36.0,34.55,24.32
2016,2,17,8,0,0.0,51.0,7.7,15.0,51.0,48.36,37.02
2016,2,17,8,15,0.0,68.0,7.6,15.0,68.0,63.71,50.98
2016,2,17,8,30,0.0,85.0,7.5,15.0,85.0,79.48,61.91
2016,2,17,8,45,0.0,101.5,7.45,15.5,101.5,94.96,74.86
2016,2,17,9,0,0.0,118.0,7.4,16.0,118.0,110.54,87.68
2016,2,17,9,15,159.0,145.0,7.55,16.0,214.0,161.25,123.5
2016,2,17,9,30,318.0,172.0,7.7,16.0,310.0,229.78,175.56
